unit_id,airline_sentiment,airline,text
681462794,negative,US Airways,"@USAirways 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent �_� http://t.co/Q5SB0DaVuy"
681463102,negative,US Airways,.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?
681450961,negative,United,@united so this did not work out at all!! Incredibly unfriendly ground staff and false promises over Twitter @theairhelper
681452272,negative,United,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?"
681449098,negative,United,@united what's the point of asking for details about a #servicedog when you book if your flight crew doesn't read them? (Continued)
681679655,negative,American,@americanair Seattle check-in. 1 desk servicing full service line. 2 desks servicing priority. Full srvc wait 30+ minutes. Customer svc fail
681451443,negative,United,@united and waiting
681451209,negative,United,"@united, fuck you and your closed premier access lines at ORD. Probably gonna miss my flight...Start treating your customers better."
681454768,negative,Southwest,"@SouthwestAir my bag was lost, and according to the rep they don't even know where it is, Please help."
681459052,negative,Delta,@JetBlue I don't want to seem crazy! Have already asked twice!
681452385,negative,United,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail
681454316,negative,Southwest,@SouthwestAir although I'm not happy you Cancelled Flighted my flight home tomorrow (phx to atl then dca) I am happy on how easy it was to rebook
681452852,negative,United,@united WHAT?! Y'all have zero concept of customer service. Oh...and now my connection is delayed too!
681454059,negative,United,"@united @annricord 0162431184663.
3 of your agents said we would be refunded. Agents said United should never have sold us the ticket."
681457105,negative,Southwest,"@SouthwestAir husband on hold 2.5 hrs, got disconnected!New wait 30 min. Can't confirm res due to the fact he booked on line! Nuts!"
681460859,negative,US Airways,@USAirways I've been on hold for 30 minutes and counting. #unacceptable
681451277,negative,United,Thanks @united for writing back. To assist you can return the bag you lost &amp; clean up the feces sprinkled in your bathroom. Too much to ask?
681459832,negative,Delta,"@JetBlue dropping passengers with small baby and 3 infants at your San Juan terminal. As unloading baby, officer writes me ticket for $75"
681458442,negative,Delta,@JetBlue still waiting for bags from flight 26. It landed an hour ago.
681461278,negative,US Airways,@USAirways 1 hour and counting on hold :( why? http://t.co/clOB5qwMXR
681453209,negative,United,@united what a joke. Hang up on customers!!
681458159,negative,Delta,"@JetBlue and have empty ""help"" desks"
681455466,negative,Southwest,@SouthwestAir I have a voucher w swa that expires 4/10. An extension would be a lot of luv
681678984,negative,American,@AmericanAir you can't change my flights and not have enough operators to handle calls.... #unacceptable #AmericanAirlines
681449869,negative,United,@united noooooooooooooooooooooope.
681453930,negative,United,@united next flight? Don't think I'll be spending anymore money with you guys ever. It was that bad.
681452814,negative,United,@united can you help 689 in Chicago get to a gate. Freezing on a runway seems like a crappy thing to do at 9pm
681451480,negative,United,@united website says my flight is on time. It leaves in 15 min and nobody has boarded yet. #pathetic #needtobehonest
681454001,negative,United,@united thx for checking in. Never got through via phone. On hold over hour. How long is too long to wait on hold? Ugh. #csfail
681460121,negative,US Airways,@USAirways hey!!  Yeah last time I got a phone call when flight was Cancelled Flightled from DCA to BOS
681458602,negative,Delta,"@JetBlue the first place but I really didn't need the extra stress at this already terrible time. Oh by the way, I made the flight with 30"
681452558,negative,United,@united delayed going home AGAIN. Getting really tired of delays.
681450305,negative,United,@united considering it. Currently gold on @delta. Why should I make the jump for an upcoming flight from SFO to Singapore?
681678073,negative,American,@AmericanAir you should really explain customer service to your gate agent for 1152 at C4. Couldn't be bothered.
681679775,negative,American,"@AmericanAir Cancelled Flights my flight, doesn't send an email, text or call. Then puts me on way earlier flight I might miss now. Thanks AA!"
681449829,negative,United,"@united since bulkhead seats cannot have bags on floor, why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed"
681456052,negative,Southwest,@SouthwestAir surprise surprise more delays. Seems to be the norm.  Broken down equipment.
681461594,negative,US Airways,@USAirways Need help with a flight. Weather + funeral = tough combination. On hold for over an hour. Please?
681449385,negative,United,"@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD."
681460744,negative,US Airways,"@USAirways booked flight 1mnth ago, seat CONFIRMED, small plane arrived and was not allowed to board bcs no seat, horrible service"
681460437,negative,US Airways,"@USAirways i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them."
681460600,negative,US Airways,@USAirways with such disrespect I cannot even begin to explain. He has an issue with women and he literally yelled at me and pulled me off
681449551,negative,United,@united empathizes w/ my disappointment that 1stClass flight w/nonworking entertainmnt is worth $50. #UnFriendlySkies http://t.co/lOecO4gmvd
681456536,negative,Southwest,@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help
681452356,negative,United,@united already Flight Booking Problems next week's trip on @AmericanAir  thanks for making the choice so easy #disunited #unfriendlyskies #servicefail
681461876,negative,US Airways,@USAirways Easily the most ridiculous experience trying to spend money with your company.
681678012,negative,American,@AmericanAir Additional fare cost $19.. Tix change price 195 UK Pounds ($304). $19 not the issue the 195 UK Pounds IS ! #badcustomerservice
681454415,negative,Southwest,@SouthwestAir frustrating indeed especially when no one knows what the issue is....
681678412,negative,American,@AmericanAir: my brother's flight into DFW was Cancelled Flightled yesterday. Are you flying from ONT to DFW today?
681452403,negative,United,@united I know where to check. My complaint is my ticket said dinner when I booked now it's changed to refreshments. Where's my refund?
681449067,negative,United,@united ZCC82U Cancelled Flight flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.
681451762,negative,United,@united it's my 21st birthday and my sister is coming to celebrate but her flights keep Cancelled Flighting PLZ do all you can to get her here!!!!
681461380,negative,US Airways,@USAirways Been on hold 2.5 hours now! System hung up on me twice after an hour holding. :(  Trying 2 correct online Flight Booking Problems error. #unhappy
681450431,negative,United,@united deceptive marketing practices promised me if i booked flights i would retain my status now they are not granting. Neverflyunited
681679026,negative,American,@AmericanAir you have let me down. Seriously. #unhappycustomer
681450957,negative,United,@united is screwing with my flights again at CAE? Why do you bother having flights here if they never leave on time or get Cancelled Flighted?
681455465,negative,Southwest,@SouthwestAir every other city on your nationwide sale has fabulous fares. Why nothing from Buffalo? except for 2 cities?
681455227,negative,Southwest,@SouthwestAir has the absolute worst customer service when trying to reach them by phone.
